Tiempo, N_Partida, Cant_Palabras, Evento, User, Genero, Edad, Estado, Palabra, Nivel
1624918401,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Flamenco,Facil
1624918403,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Flamenco,Facil
1624918403,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Trucha,Facil
1624918404,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Trucha,Facil
1624918405,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Cocodrilo,Facil
1624918407,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Cocodrilo,Facil
1624918409,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Gorrion,Facil
1624918411,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Gorrion,Facil
1624918415,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Iguana,Facil
1624918420,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Iguana,Facil
1624918421,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Avispon,Facil
1624918423,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Avispon,Facil
1624918424,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Cocodrilo,Facil
1624918426,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Cocodrilo,Facil
1624918428,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Iguana,Facil
1624918431,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Iguana,Facil
1624918431,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Gorrion,Facil
1624918435,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Gorrion,Facil
1624918436,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Mantis,Facil
1624918437,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Mantis,Facil
1624918437,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Iguana,Facil
1624918439,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Iguana,Facil
1624918440,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Tortuga,Facil
1624918443,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Tortuga,Facil
1624918443,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Gorrion,Facil
1624918446,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Gorrion,Facil
1624918446,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Tiburon,Facil
1624918447,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Tiburon,Facil
1624918447,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Tortuga,Facil
1624918449,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Tortuga,Facil
1624918450,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Flamenco,Facil
1624918451,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Flamenco,Facil
1624918452,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Gorrion,Facil
1624918453,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Gorrion,Facil
1624918457,Partida n,12.0,Fin_Partida,Hilario,Masculino,18,Ganada,Gorrion,Facil
1624918528,Partida n,12.0,Inicio_Partida,Hilario,Masculino,18,-,-,Facil
1624918528,Partida n,12.0,Fin_Partida,Hilario,Masculino,18,Cancelada,-,Facil
1624918569,Partida n,12.0,Inicio_Partida,Hilario,Masculino,18,-,-,Facil
1624918569,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Pulpo,Facil
1624918571,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Pulpo,Facil
1624918571,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Caiman,Facil
1624918572,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Caiman,Facil
1624918573,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Libelula,Facil
1624918574,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Libelula,Facil
1624918574,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Libelula,Facil
1624918575,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Libelula,Facil
1624918575,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Atun,Facil
1624918577,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Atun,Facil
1624918577,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Gaviota,Facil
1624918578,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Gaviota,Facil
1624918579,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Iguana,Facil
1624918579,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Iguana,Facil
1624918580,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Gaviota,Facil
1624918581,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Gaviota,Facil
1624918582,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Halcon,Facil
1624918583,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Halcon,Facil
1624918583,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Flamenco,Facil
1624918584,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Flamenco,Facil
1624918585,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Gusano,Facil
1624918586,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Gusano,Facil
1624918587,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Pato,Facil
1624918587,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Pato,Facil
1624918588,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Atun,Facil
1624918589,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Atun,Facil
1624918590,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Kiwi,Facil
1624918591,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Kiwi,Facil
1624918591,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Kiwi,Facil
1624918593,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Kiwi,Facil
1624918593,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Kiwi,Facil
1624918594,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Kiwi,Facil
1624918594,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Gusano,Facil
1624918596,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Gusano,Facil
1624918597,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Gusano,Facil
1624918597,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Gusano,Facil
1624918598,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Aguila_Gris,Facil
1624918599,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Aguila_Gris,Facil
1624918600,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Caiman,Facil
1624918601,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Caiman,Facil
1624918602,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Aguila_Gris,Facil
1624918602,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Aguila_Gris,Facil
1624918603,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Halcon,Facil
1624918604,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Halcon,Facil
1624918604,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Caiman,Facil
1624918605,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Caiman,Facil
1624918606,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Pulpo,Facil
1624918606,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Pulpo,Facil
1624918607,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Halcon,Facil
1624918608,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Halcon,Facil
1624918618,Partida n,12.0,Fin_Partida,Hilario,Masculino,18,Ganada,Halcon,Facil
1624918650,Partida n,12.0,Inicio_Partida,Hilario,Masculino,18,-,-,Facil
1624918651,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Chancho,Facil
1624918653,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Chancho,Facil
1624918653,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Cocodrilo,Facil
1624918655,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Cocodrilo,Facil
1624918655,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Babosa,Facil
1624918655,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Babosa,Facil
1624918656,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Pavo,Facil
1624918657,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Pavo,Facil
1624918658,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Kiwi,Facil
1624918659,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Kiwi,Facil
1624918659,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Sapo,Facil
1624918661,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Sapo,Facil
1624918661,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Pavo,Facil
1624918663,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Pavo,Facil
1624918663,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Chancho,Facil
1624918664,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Chancho,Facil
1624918666,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Delfin,Facil
1624918668,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Delfin,Facil
1624918668,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Hormiga,Facil
1624918670,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Hormiga,Facil
1624918670,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Pavo,Facil
1624918672,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Pavo,Facil
1624918672,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Kiwi,Facil
1624918674,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Kiwi,Facil
1624918674,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Caballa,Facil
1624918677,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Caballa,Facil
1624918677,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Sapo,Facil
1624918679,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Sapo,Facil
1624918679,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Aguila_Gris,Facil
1624918681,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Aguila_Gris,Facil
1624918682,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Aguila_Gris,Facil
1624918683,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Aguila_Gris,Facil
1624918683,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Caballa,Facil
1624918686,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Caballa,Facil
1624918687,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Cocodrilo,Facil
1624918688,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Cocodrilo,Facil
1624918689,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Pavo,Facil
1624918691,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Pavo,Facil
1624918691,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Delfin,Facil
1624918695,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Delfin,Facil
1624918695,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Cisne,Facil
1624918697,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Cisne,Facil
1624918697,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Tucan,Facil
1624918701,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Tucan,Facil
1624918701,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Caballa,Facil
1624918703,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Caballa,Facil
1624918703,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Caballa,Facil
1624918706,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Caballa,Facil
1624918706,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Hormiga,Facil
1624918708,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Hormiga,Facil
1624918709,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Sapo,Facil
1624918717,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Sapo,Facil
1624918717,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Pavo,Facil
1624918718,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Pavo,Facil
1624918719,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Kiwi,Facil
1624918721,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Kiwi,Facil
1624918722,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Sapo,Facil
1624918724,Partida n,12.0,Conjunto_Incorrecto,Hilario,Masculino,18,Error,Sapo,Facil
1624918725,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Delfin,Facil
1624918725,Partida n,12.0,Conjunto_Correcto,Hilario,Masculino,18,Correcto,Delfin,Facil
1624918726,Partida n,12.0,Primera_Ficha,Hilario,Masculino,18,Primera,Hormiga,Facil
